URL/Status Code,GET,POST,HEAD,Count
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=ASTGD&searchUser=7981&isDownload=&searchOADownload=&_search=false&nd=1680155330947&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=ASTGD&searchUser=7981&isDownload=&searchOADownload=&_search=false&nd=1680155495514&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=ASTGD&searchUser=7981&isDownload=&searchOADownload=&_search=false&nd=1680155514263&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=DARAZ&searchUser=-1&isDownload=&searchOADownload=&_search=false&nd=1679998475540&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=DARAZ&searchUser=8018&isDownload=&searchOADownload=&_search=false&nd=1679887949661&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=DARAZ&searchUser=8018&isDownload=&searchOADownload=&_search=false&nd=1679998615454&rows=30&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=Daraz&searchUser=8018&isDownload=&searchOADownload=&_search=false&nd=1679887941033&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=GARI&searchUser=8445&isDownload=&searchOADownload=&_search=false&nd=1679994026005&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=GARIBAREE&searchUser=8445&isDownload=&searchOADownload=&_search=false&nd=1679994234788&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=daraz&searchUser=6450&isDownload=&searchOADownload=&_search=false&nd=1679888112935&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=trus&searchUser=8498&isDownload=&searchOADownload=&_search=false&nd=1680156185323&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=UploadShortCode&targetPage=%2FUploadShortCode%2FManageShortCode.jsp&isView=true&isGridView=true&isGridLoad=true&searchOA=trus&searchUser=8498&isDownload=&searchOADownload=&_search=false&nd=1680156758032&rows=10&page=1&sidx=AB.FIRST_NAME&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679893940030&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679907348724&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908675277&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679911556852&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679915564899&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679917646713&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679917661969&rows=10&page=2&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679917663394&rows=10&page=3&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679917975154&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066351698&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066382940&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066445535&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066491600&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066832163&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680071948376&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680071996855&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072015337&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680075074749&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=ARENAPHONE&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679894023960&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=ARENAPHONE&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679894478930&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=Dotlines1&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908949370&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=Dotlines3&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908917609&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=Dotlines8&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908817986&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=ELITBUZZ&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066913621&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=MRAMTech2&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680067043578&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=ONLINE_TESTUSER4&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679911663216&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088770265&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=REVE17&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072518808&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=REVE17&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072661225&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=&searchOper=&searchString=&userId=&userName=SquareHospitals&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680073986108&rows=10&page=1&sidx=LM.USER_ID&sord=desc,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=01969907339&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679979003462&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=01969910552&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680087073973&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=01969910552&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680087074342&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=01969910607&userId=&userName=REVE36&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680069533607&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=01969910607&userId=&userName=REVE36&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680069535467&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=1969903372&userId=&userName=ARENAPHONE&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679894076523&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=1969910552&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680087048120&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=cn&searchString=8801969932345&userId=&userName=nextnet&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680070878625&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=MOBILE_NUM&searchOper=eq&searchString=8801409900370&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066407643&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines1&userId=&userName=Dotlines2&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908945580&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines3&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908912871&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines6&userId=&userName=Dotlines7&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908857962&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines7&userId=&userName=Dotlines70&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908843493&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines70&userId=&userName=Dotlines8&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908827722&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines8&userId=&userName=Dotlines9&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908813674&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlines9&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908791485&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=Dotlinesbdltd2&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1679908752131&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=ELITBUZZ&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680066737229&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=MICRON&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680075083776&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=MRAMTech2&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680067027406&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=MRAMTech2&userId=8498&userName=MRAMTech2&statusTochange=F&isChangeStatus=true&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680067030211&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072031374&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE11&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680087119209&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE11&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088867946&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE12&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088857649&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE13&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680086970977&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE13&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088849989&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE13&userId=8812&userName=REVE13&statusTochange=T&isChangeStatus=true&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680086975095&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE13&userId=8812&userName=REVE13&statusTochange=T&isChangeStatus=true&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680086977643&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE16&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088791201&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE17&userId=&userName=REVE17&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072584702&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE18&userId=&userName=REVE13&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680088780065&rows=10&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
/CMS_BLK/GridDataLoader?featureId=manageUser&targetPage=/ENTManageUser/ViewManageUser.jsp&isView=true&isBMS=true&searchField=USERNAME&searchOper=cn&searchString=REVE36&userId=&userName=&statusTochange=&isChangeStatus=&isModify=&isDelete=&isCreate=undefined&id=&_search=false&nd=1680072060188&rows=30&page=1&sidx=LM.USER_ID&sord=desc&filters=,1,0,0,1
